coreid,url,species,family,genus
5ab00b4a-e28e-4a08-b17a-2063d8106cb2,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012764_Sphageus_chalcoproctus_hef.jpg,Sphageus_chalcoproctus,Asilidae,Sphageus
e5a12648-f922-46f4-b681-3de5a5f5e216,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012808_Plesiomma_indecora_hef.jpg,Plesiomma_indecora,Asilidae,Plesiomma
108ee10a-71f6-4444-a9c7-7419846f6604,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00022406_Leucotabanus_ambiguus_hef.jpg,Leucotabanus_ambiguus,Tabanidae,Leucotabanus
eb52e250-460c-4064-8792-5ccc87e2418b,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013107_Chrysogaster_ustulata_hef.jpg,Chrysogaster_ustulata,Syrphidae,Chrysogaster
c2023534-e15f-4de7-87e6-24b3f86c7cd3,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012682_Argyromoeba_daphne_hef.jpg,Argyromoeba_daphne,Bombyliidae,Argyromoeba
06a4d407-cfc3-4eab-a40c-c462dc7568b5,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012638_Exoprosopa_trabalis_hef.jpg,Exoprosopa_trabalis,Bombyliidae,Exoprosopa
dbac5ab9-b84e-4285-b468-173791a19a94,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026917_Dolichopus_ornatipennis_hef.jpg,Dolichopus_ornatipennis,Dolichopodidae,Dolichopus
fb2e8068-f82c-4e99-9c94-30d78d91c9d2,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007615_Dolichopus_bolsteri_hef.jpg,Dolichopus_bolsteri,Dolichopodidae,Dolichopus
538ff6ac-a790-401e-bf3a-1f1ab64168d9,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012894_Chrysotus_pallipes_hef.jpg,Chrysotus_pallipes,Dolichopodidae,Chrysotus
c6ee8592-43e3-47bd-90fa-8c5391b8242f,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00028704_Leucotabanus_leucogaster_hef.jpg,Leucotabanus_leucogaster,Tabanidae,Leucotabanus
ea516e99-4bac-45e3-a0f9-3f54feb3ebb7,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00600186_Toxomerus_marginatus_hef.jpg,Toxomerus_marginatus,Syrphidae,Toxomerus
0edfae4e-6d07-4b79-bf57-2b85f756f8dd,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013559_Pipunculus_affinis_hef.jpg,Pipunculus_affinis,Pipunculidae,Pipunculus
f87f02d8-bac2-457e-bce3-9fa648762477,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012736_Leptogaster_favillaceus_hef.jpg,Leptogaster_favillaceus,Asilidae,Leptogaster
403fc3df-7879-46ab-9d7a-e97517179fad,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013118_Baccha_latiuscula_hef.jpg,Baccha_latiuscula,Syrphidae,Baccha
0c109274-8041-4b62-9c27-ebcf8db78869,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007585_Atomosia_sayi_hef.jpg,Atomosia_sayi,Asilidae,Atomosia
8f8839ae-5cf8-4c89-88f8-0e6efeae0b65,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001162_Drapetis_divergens_hef.jpg,Drapetis_divergens,Empididae,Drapetis
8f83ee52-0b8e-4a97-9f5e-9887ed9c84f8,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012663_Anthrax_flaviceps_hef.jpg,Anthrax_flaviceps,Bombyliidae,Anthrax
dbf60f21-e59a-4ed3-bdab-198703d52dae,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013467_Atomosia_antennata_hef.jpg,Atomosia_antennata,Asilidae,Atomosia
465d867b-e1fd-4835-89f5-b74a87129bc1,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00004032_Tabanus_exul_hef.jpg,Tabanus_exul,Tabanidae,Tabanus
1dde49c7-fa3a-4bed-88a2-944adc2c2474,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012865_Psilopus_melampus_hef.jpg,Psilopus_melampus,Dolichopodidae,Psilopus
d3c9ef87-f0b8-4dd9-93f7-56bbc798f6bb,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026041_Eristalis_dorothea_hef.jpg,Eristalis_dorothea,Syrphidae,Eristalis
32641118-35f8-48ca-a0ad-aba8a57d7d34,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013566_Pipunculus_confraternus_hef.jpg,Pipunculus_confraternus,Pipunculidae,Pipunculus
405649e7-8636-4537-b4e2-40955ea8fed6,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00015086_Chrysotoxum_plumeum_hefc.jpg,Chrysotoxum_plumeum,Syrphidae,Chrysotoxum
1838d2e8-03ca-40ea-baf2-ddaa9c530a70,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603841_Sphaerophoria_philanthus_hef.jpg,Sphaerophoria_philanthus,Syrphidae,Sphaerophoria
c00bb470-4064-495a-b945-7528be5c0f34,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012837_Dasyllis_astur_hef.jpg,Dasyllis_astur,Asilidae,Dasyllis
1c37963f-b6fc-4989-b947-95c5b11695dd,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012701_Ploas_rufula_hef.jpg,Ploas_rufula,Bombyliidae,Ploas
92a8be26-102f-4116-b3ec-b8fa4e006f77,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012959_Dolichopus_fulvipes_hef.jpg,Dolichopus_fulvipes,Dolichopodidae,Dolichopus
16bb168d-566d-4218-bdbb-0c8e973f24b0,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603706_Eristalis_arbustorum_hef.jpg,Eristalis_arbustorum,Syrphidae,Eristalis
5f6e8867-62f7-4517-abe1-f6ed8d0cc3d5,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00000444_Oncomyia_abbreviata_hef.jpg,Oncomyia_abbreviata,Conopidae,Oncomyia
70b0252e-30ca-42a3-95ba-9cdc5d92b915,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030577_Tabanus_piliferus_hef.jpg,Tabanus_piliferus,Tabanidae,Tabanus
d15f210d-1587-472f-b8e2-dfc8df27f1cc,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012724_Lordotus_gibbus_hef.jpg,Lordotus_gibbus,Bombyliidae,Lordotus
64b8fece-a281-4f6e-9709-ef777a11aeb5,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012853_Erax_latrunculus_hef.jpg,Erax_latrunculus,Asilidae,Erax
2569a3d4-5982-48a1-9c59-d5eecfa90b16,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00016164_Leptogaster_venustus_hef.jpg,Leptogaster_venustus,Asilidae,Leptogaster
7673d5db-c5b7-4b84-8310-2129d5d2832f,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013009_Gymnopternus_laevigatus_hef.jpg,Gymnopternus_laevigatus,Dolichopodidae,Gymnopternus
c4be19b9-0539-4d98-b5c1-08984153f6b9,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00022219_Microdon_digitata_hef.jpg,Microdon_digitata,Syrphidae,Microdon
1a3644f7-232f-4ba7-a941-4c903030ccc8,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001176_Platypalpus_flavirostris_hef.jpg,Platypalpus_flavirostris,Empididae,Platypalpus
425d3e38-76cb-4348-827f-12d5f3fad12d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012564_Odontomyia_inaequalis_hef.jpg,Odontomyia_inaequalis,Stratiomyidae,Odontomyia
519d12f8-1ef4-414d-abb2-5345d0b1942b,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026943_Leucostola_slossonae_hef.jpg,Leucostola_slossonae,Dolichopodidae,Leucostola
e256313e-207d-4e48-b436-ae92f60217eb,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013035_Pelastoneurus_alternans_hef.jpg,Pelastoneurus_alternans,Dolichopodidae,Pelastoneurus
b73f0780-fe1c-47d1-87e3-9c9b0df45efa,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007656_Microdon_inarmatus_hef.jpg,Microdon_inarmatus,Syrphidae,Microdon
6fda090f-dfb0-4b46-974f-f0b5bd918e8a,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012674_Argyromoeba_delila_hef.jpg,Argyromoeba_delila,Bombyliidae,Argyromoeba
760a2e4b-4685-483a-8903-7e878b8c1c07,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012807_Plesiomma_funesta_hef.jpg,Plesiomma_funesta,Asilidae,Plesiomma
70fe484d-74fb-43ca-a8c6-af2b83c0077d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012660_Anthrax_alpha_hef.jpg,Anthrax_alpha,Bombyliidae,Anthrax
a5a3aed8-81e1-4b91-a718-d6f97afb480d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007639_Callicera_johnsoni_auripila_hef.jpg,Callicera_johnsoni_auripila,Syrphidae,Callicera
f6a7ddfb-5230-4058-a324-7ad5920d4a34,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603788_Temnostoma_balyras_hef.jpg,Temnostoma_balyras,Syrphidae,Temnostoma
0f6a6c7b-a758-41a8-803c-a04e08730a3e,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012606_Leptis_incisa_hef.jpg,Leptis_incisa,Rhagionidae,Leptis
296c39f6-562f-48b4-a3f5-072b6cc9be46,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007551_Bombylius_subvarius_hef.jpg,Bombylius_subvarius,Bombyliidae,Bombylius
a7918f9f-47e5-496f-9766-bb53cb43bda1,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007557_Geron_(Bombyliidae)_arenicolus_hef.jpg,Geron_arenicolus,Bombyliidae,Geron
00daba32-12de-41cc-aacc-5fa4736e5c4d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00022217_Chrysogaster_gewgaw_hef.jpg,Chrysogaster_gewgaw,Syrphidae,Chrysogaster
bc9d9021-f652-40b9-946b-005a377cb6e9,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013137_Mesogramma_parvula_hef.jpg,Mesogramma_parvula,Syrphidae,Mesogramma
37913545-5bb2-4cf4-be18-c44517257bd4,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00000887_Pocota_cyanella_hef.jpg,Brachypalpus_cyanella,Syrphidae,Brachypalpus
459bd185-12a4-4e50-a43c-caeed1fdf065,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001218_Lastosoma_quadrulata_hef.jpg,Lastosoma_quadrulata,Mycetophilidae,Lastosoma
f211a10c-7ee4-4ab8-8b85-713fccde066c,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012605_Leptis_costata_hef.jpg,Leptis_costata,Rhagionidae,Leptis
a2761b15-79be-4b5b-ac72-ec0a194ae46d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012811_Holopogon_seniculus_hef.jpg,Holopogon_seniculus,Asilidae,Holopogon
c809a963-90e9-43b1-9f83-3c4b04f4cf57,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00015983_Psilopus_nitidicauda_hef.jpg,Psilopus_nitidicauda,Dolichopodidae,Psilopus
77f9e4f0-3c4f-4ae6-8b50-44f7d761c3a0,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013484_Systropus_arizonicus_hef.jpg,Systropus_arizonicus,Bombyliidae,Systropus
c9d4de18-1547-454e-95d9-ccca3719f358,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00015992_Psilopus_simulans_hef.jpg,Psilopus_simulans,Dolichopodidae,Psilopus
0dfb5179-f176-4e62-95d8-eeed02ac6426,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012745_Ablautus_mimus_hef.jpg,Ablautus_mimus,Asilidae,Ablautus
52738470-7101-4f16-9e2e-ba4579cf594d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001159_Rhamphomyia_rustica_hef.jpg,Rhamphomyia_rustica,Empididae,Rhamphomyia
cca98a8d-4235-42b7-bbc5-b41525620049,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030572_Tabanus_obscurehirtus_var_lubutuensis_hef.jpg,Tabanus_obscurehirtus_lubutuensis,Tabanidae,Tabanus
6c820567-a46f-407a-bf6d-d32dd50c4ff3,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012814_Callinicus_calcaneus_hef.jpg,Callinicus_calcaneus,Asilidae,Callinicus
1325cbad-c427-47c4-9bbd-a3bd65dcfd0b,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012718_Systoechus_oreas_hef.jpg,Systoechus_oreas,Bombyliidae,Systoechus
90bb483f-124e-4a78-9212-3ece36a9ddc8,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012984_Dolichopus_setifer_hef.jpg,Dolichopus_setifer,Dolichopodidae,Dolichopus
76987023-d28b-4451-b947-978d9497a5cf,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012589_Nemotelus_crassus_hef.jpg,Nemotelus_crassus,Stratiomyidae,Nemotelus
732b7f40-b002-40a8-8508-3475759bc9cd,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00025748_Dichelacera_regina_hef.jpg,Dichelacera_regina,Tabanidae,Dichelacera
22e874d5-eb13-4d81-8978-76e12a4192f1,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00016001_Psilopus_panamensis_hef.jpg,Condylostylus_panamensis,Dolichopodidae,Condylostylus
dfe34fb4-2eed-4aec-ad9f-f46b2def0f60,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013474_Asilus_autumnalis_hef.jpg,Asilus_autumnalis,Asilidae,Asilus
acc75b7d-8b22-4bb0-b685-51a974e4242a,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00020136_Neolaparus_rubrifemoratus_hef.jpg,Neolaparus_rubrifemoratus,Asilidae,Neolaparus
aa4ece1d-eca7-48d1-9ccd-34343fa33d55,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013561_Pipunculus_semifasciatus_hef.jpg,Pipunculus_semifasciatus,Pipunculidae,Pipunculus
b9afd95b-2bd1-4798-8045-78e4eb0f7f8d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001238_Plesiastina_tristis_hef.jpg,Plesiastina_tristis,Mycetophilidae,Plesiastina
89fd4e13-7fb3-4a64-8ded-9ab972f8dacf,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030238_Dichelacera_antunesi_hef.jpg,Dichelacera_antunesi,Tabanidae,Dichelacera
90702abf-0e68-4d9b-a5c1-4527d2016c14,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007637_Mixogaster_delongi_hef.jpg,Mixogaster_delongi,Syrphidae,Mixogaster
aa07b93a-0c3e-47f5-a22a-79ab73020905,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012719_Anastoechus_barbatus_hef.jpg,Anastoechus_barbatus,Bombyliidae,Anastoechus
9198f795-3750-46a6-93ae-7dc8e4ac829d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012830_Blax_bellus_hef.jpg,Blax_bellus,Asilidae,Blax
8f1f312d-3704-480f-b472-188b60837731,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012877_Psilopus_inermis_hef.jpg,Psilopus_inermis,Dolichopodidae,Psilopus
6812e234-5f5e-4fea-a908-d6be61e2fcb6,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007614_Dolichopus_genuale_hef.jpg,Dolichopus_genuale,Dolichopodidae,Dolichopus
bd455a5a-3a5d-4d77-8696-c5816ba85f99,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013544_Zodion_reclusum_hef.jpg,Zodion_reclusum,Conopidae,Zodion
fac9634a-e529-4710-bce5-c12ed362fb32,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00027808_Cydistomyia_inopinata_hef.jpg,Cydistomyia_inopinata,Tabanidae,Cydistomyia
e140660c-3e88-420e-a840-35bdf114cb80,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012859_Asilus_persimilis_hef.jpg,Asilus_persimilis,Asilidae,Asilus
626590b3-b967-4c1a-9222-dd922cb22337,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030585_Tabanus_monops_hef.jpg,Tabanus_monops,Tabanidae,Tabanus
dbcc6550-958f-4e33-81bb-ba054fbd16b7,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012954_Dolichopus_detersus_hef.jpg,Dolichopus_detersus,Dolichopodidae,Dolichopus
dcb1828e-d2de-48d0-80ce-51877a6c6dec,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007580_Anisopogon_johnsoni_hef.jpg,Anisopogon_johnsoni,Asilidae,Anisopogon
991c7eef-5cfd-41c7-b07b-5813021f8405,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00000453_Pipunculus_cingulatus_hef.jpg,Pipunculus_cingulatus,Pipunculidae,Pipunculus
850516f8-2f52-4301-aa8b-8a44141e2318,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007632_Drapetis_aliternigra_hef.jpg,Drapetis_aliternigra,Empididae,Drapetis
000ce044-aa36-448f-a25b-f15b0552135b,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030249_Psalidia_scurra_hef.jpg,Psalidia_scurra,Tabanidae,Psalidia
2e5e8eac-d7da-4839-aace-ca11a095177f,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00000445_Oncomyia_modesta_hef.jpg,Oncomyia_modesta,Conopidae,Oncomyia
4eadd792-198b-4a34-8610-b8857a74c5ad,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026763_Priophanes_pictipennis_hef.jpg,Catachlorops_bahianus,Tabanidae,Catachlorops
af1a2b6e-738f-4ece-980c-38329708eab6,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012703_Ploas_amabilis_hef.jpg,Ploas_amabilis,Bombyliidae,Ploas
550564fe-60ef-4324-92a4-eb0e8ae593cc,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012821_Deromyia_discolor_hef.jpg,Deromyia_discolor,Asilidae,Deromyia
3ff4490a-8e35-4169-a1f9-801ec69b12ba,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00004074_Pterophila_decorus_hef.jpg,Pterophila_decorus,Syrphidae,Pterophila
1dc231aa-3104-4a3e-b24e-2ddcd4eb24ab,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001193_Mycetophila_mutica_hef.jpg,Mycetophila_mutica,Mycetophilidae,Mycetophila
0ca95bdf-6984-4d5e-9125-fac8a430b6a0,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00023804_Baccha_crocea_panamana_hef.jpg,Baccha_crocea_panamana,Syrphidae,Baccha
3b7b432f-a0ae-4cc6-b1c0-942b996c1b1e,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026030_Microdon_barbouri_hef.jpg,Microdon_barbouri,Syrphidae,Microdon
678cf90e-a851-4a74-b703-384f4a090f07,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026929_Brachyopa_diversa_hef.jpg,Brachyopa_diversa,Syrphidae,Brachyopa
7f3a42d8-b7e8-4166-ae0f-8a6aa6b784e8,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030259_Tabanus_polyphemus_hef.jpg,Tabanus_polyphemus,Tabanidae,Tabanus
a90185a6-8bf9-4730-ac44-ce871bb37e9a,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007555_Phthiria_aldrichi_hef.jpg,Phthiria_aldrichi,Bombyliidae,Phthiria
a16c7ceb-dc09-42c7-81c1-6f15ca12699a,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007583_Saropogon_rufus_hef.jpg,Saropogon_rufus,Asilidae,Saropogon
3b28994e-13bd-4c2a-95da-5bd78b0ad3e9,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013013_Gymnopternus_nigribarbus_hef.jpg,Gymnopternus_nigribarbus,Dolichopodidae,Gymnopternus
409352a9-c487-498a-b8f7-ad0f41062a5a,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00000436_Ceria_abbreviata_hef.jpg,Ceria_abbreviata,Syrphidae,Ceria
8534fe06-d746-4554-a5c1-efcee1b67696,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012733_Leptogaster_badius_hef.jpg,Leptogaster_badius,Asilidae,Leptogaster
8870aaf1-a447-44dd-818a-7e232bd116ca,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00004040_Tabanus_psammophilus_hef.jpg,Tabanus_psammophilus,Tabanidae,Tabanus
ae31f926-b670-4f68-a7cf-c4464edf7be8,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00035211_Tabanus_batesi_hef.jpg,Tabanus_batesi,Tabanidae,Tabanus
d2db6d24-2323-4711-acf2-e4613b4e3034,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012726_Systropus_macer_hef.jpg,Systropus_macer,Bombyliidae,Systropus
9ec10ccd-8d99-4094-88a3-bdac467754b3,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030581_Tabanus_vittiger_caymanicus_hef.jpg,Tabanus_vittiger_caymanicus,Tabanidae,Tabanus
b58f4f59-dbec-42db-9543-d30af31d67d4,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013542_Zodion_occidentale_hef.jpg,Zodion_occidentalis,Conopidae,Zodion
7aed8b57-68f4-4dc4-b290-5ba67eeaef89,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603790_Tropidia_quadrata_hef.jpg,Tropidia_quadrata,Syrphidae,Tropidia
26e6fa58-ab73-40c6-bbcb-ef2dbbec92cf,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00000884_Temnocera_setigera_hef.jpg,Temnocera_setigera,Syrphidae,Temnocera
c944a47e-0e88-4600-9d99-a2f3cd454d2f,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026898_Pipunculus_alpinus_hef.jpg,Pipunculus_alpinus,Pipunculidae,Pipunculus
f67d4cae-f21d-4d00-9c7a-064e897b6deb,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007655_Xylota_nebulosa_hef.jpg,Xylota_nebulosa,Syrphidae,Xylota
3ab9044d-787c-421b-a4c7-653cc757af49,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603784_Somula_decora_hef.jpg,Somula_decora,Syrphidae,Somula
2f5555fb-65fa-46b7-9407-c85177a7134c,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001166_Tachydromia_rapax_hef.jpg,Tachydromia_rapax,Empididae,Tachydromia
dda2d014-252b-472e-a09d-fd8189c51d43,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00027269_Leptis_gracilis_hef.jpg,Leptis_gracilis,Rhagionidae,Leptis
eb87289f-4f79-4771-ba51-ba1c0b13545c,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00004019_Chrysops_striatus_hef.jpg,Chrysops_striatus,Tabanidae,Chrysops
94eddcb4-fc6f-4736-849c-1ba702b9bf78,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00035519_Tabanus_glauconotatus_hef.jpg,Tabanus_glauconotatus,Tabanidae,Tabanus
8a7bc649-82d1-4eaf-b534-960e4e930850,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012602_Chrysopilus_rotundipennis_hef.jpg,Chrysopilus_rotundipennis,Rhagionidae,Chrysopilus
815cbed0-c3b3-4aab-ad95-d996859e69a6,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00035210_Stenotabanus_calvillus_hef.jpg,Stenotabanus_calvillus,Tabanidae,Stenotabanus
5e1500e4-9cee-4121-995b-81ca873f5171,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013564_Pipunculus_discolor_hef.jpg,Pipunculus_discolor,Pipunculidae,Pipunculus
6f47ddac-ae1f-4650-96bb-6b5adb7bc720,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00027048_Ceraturgus_similis_hef.jpg,Ceraturgus_similis,Asilidae,Ceraturgus
c22c54d8-f56f-4f86-b304-65ad42ce9a8d,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012806_Plesiomma_unicolor_hef.jpg,Plesiomma_unicolor,Asilidae,Plesiomma
fedc3a1a-b557-400f-b070-5aa5adec526c,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00026896_Pipunculus_luteicornis_hef.jpg,Pipunculus_luteicornis,Pipunculidae,Pipunculus
6329c945-c74f-42cc-b06f-14152b43a889,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00603817_Platycheirus_obscurus_hef.jpg,Platycheirus_obscurus,Syrphidae,Platycheirus
40de53c2-8ccf-4e0d-8a2a-cd314579ee82,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007575_Leptogaster_floridensis_hef.jpg,Leptogaster_floridensis,Asilidae,Leptogaster
857527f1-8bcc-49f6-b649-ed18565789c7,http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013111_Chilosia_plumata_hef.jpg,Chilosia_plumata,Syrphidae,Chilosia
